Trip_no,Trip_time,ax,ay,az,gx,gy,gz,mx,my,mz,speed,GPS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,resultant,mob_id_id
25,20:15:46,4.68665,-2.8113914,-8.124125,0.002396774,0.00226362,0.001464695,-71.287506,-17.493752,-84.693756,0,0,-0.05018711,0.010498047,-0.000191689,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:15:46,4.653131,-3.0131028,-8.474277,-0.005725627,-0.004793549,-0.001997312,-71.7375,-18.056252,-83.475006,0,0,-0.039724827,0.02786851,0.16680956,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:15:46,4.629189,-2.734777,-8.49343,-0.001331541,-0.005193011,0.000399462,-71.662506,-18.618752,-83.100006,0,0,-0.009833813,-0.005858183,0.005879402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:15:47,4.542998,-2.4378958,-8.234259,0.005459319,-0.003994624,0.00159785,-71.34375,-19.425001,-82.575005,0,0,0.024894238,-0.10797191,-0.19747639,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:15:47,4.485537,-2.5240872,-8.023568,0.002663082,-0.001864158,0.000932079,-71.86875,-19.837502,-82.012505,0,0,-0.002545357,-0.005941868,-0.04893112,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:16,4.821324,-2.8209682,-8.340201,0.015445879,-0.003595162,-0.01997312,-60.80625,-38.943752,-76.3125,0,0,-0.009883404,0.022327185,0.08426952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:39,4.394557,-3.0897174,-8.277354,0.00386147,-0.009453943,-0.021171506,-43.65,-43.18125,-65.15625,0,0,0.16666174,0.5865176,0.20972538,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:40,4.677073,-2.4762032,-8.095394,0.002929391,-0.001864158,0.004926703,-43.537502,-44.04375,-65.100006,0,0,0.10270882,-0.18342948,-0.17141628,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:39,4.7638626,-2.1122844,-8.176797,0.015312725,-0.008122402,0.014380646,-42.35625,-41.287502,-65.025,0,0,-0.12500906,-0.2664318,-0.08977604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:39,4.2940006,-2.8880057,-7.7506294,0.008655018,-0.007989247,-0.029826526,-41.5875,-40.893753,-64.36875,0,0,0.12736034,0.42429805,0.09189701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:39,4.619612,-3.2237926,-8.483853,-0.017310036,0.007722939,0.001997312,-43.0875,-42.35625,-65.0625,0,0,-0.17884588,-0.04018593,0.2115221,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:39,4.5382094,-3.3961751,-7.9996266,-0.007456631,0.009054481,0.011051793,-40.29375,-40.48125,-63.375004,0,0,-0.15142727,-0.2992282,0.030425072,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:40,4.667496,-2.5911248,-8.013991,0.000665771,0.012117025,0.002396774,-43.18125,-44.943752,-64.537506,0,0,-0.08803511,-0.110718966,-0.04229641,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:40,4.380192,-2.9119477,-7.760206,-0.01065233,0.004926703,-0.015445879,-42.35625,-45.16875,-63.35625,0,0,0.07819128,0.26533484,0.112520695,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:40,4.619612,-2.7252002,-8.076241,0.002130466,-0.001065233,-0.001864158,-41.625,-45.16875,-62.156254,0,0,0.108180046,0.06669307,-0.040970802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:40,4.6579194,-2.6868927,-8.277354,0.005326165,-0.007057169,0.005725627,-40.7625,-44.7,-60.487503,0,0,-0.07934427,-0.112765074,-0.03677559,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:41,4.667496,-2.557606,-7.951742,-0.002663082,-0.004527241,-0.004793549,-40.40625,-43.706253,-59.04375,0,0,0.05324173,0.086957455,-0.026164055,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:41,4.667496,-2.6390088,-7.9565306,-0.008122402,0.00386147,-0.002929391,-39.487503,-41.53125,-58.406254,0,0,0.07123566,0.03604436,-0.06457329,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:41,4.5860934,-3.027468,-8.306085,0.003595162,0.001464695,0.003462007,-37.74375,-39.318752,-57.787502,0,0,0.032436848,0.065701246,0.034936905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:41,4.6100354,-2.8113914,-8.349778,0.003595162,-0.008521864,0.00386147,-36.506252,-37.725002,-57.45,0,0,-0.02869749,0.055119276,0.10772133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:41,5.194819,-2.4953568,-8.799889,-0.001731004,-0.000399462,0.001065233,-36.15,-36.99375,-57.112503,0,0,-0.038658142,-0.14754319,-0.086499214,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:42,4.9506106,-3.0131028,-7.865551,-0.02197043,0.012250179,-0.007190323,-36.91875,-37.3125,-57.093754,0,0,-0.031329155,-0.04358077,0.005005837,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:42,4.298789,-2.854487,-7.8847046,0.004926703,0.010918639,-0.00838871,-38.550003,-36.75,-57.843754,0,0,0.20697546,0.24259424,-0.08665371,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:42,4.759074,-2.5432408,-8.440758,0.009720251,-0.02130466,0.011318101,-39.375,-35.475002,-59.362503,0,0,-0.04363823,-0.1134963,0.024561882,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:42,4.7494974,-2.6485856,-8.22947,0.004127778,-0.000798925,0.006924015,-39.3375,-36.225002,-60.468754,0,0,-0.27622938,-0.005672216,0.19405746,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:43,4.542998,-2.8401217,-8.162432,0.00998656,-0.005725627,0.006391398,-41.625,-39.956253,-61.687504,0,0,0.16063929,0.027965307,-0.10451889,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:42,4.3275194,-2.6868927,-7.4968443,-0.013049104,0.004527241,-0.015046417,-39.9375,-37.95,-61.256252,0,0,0.18871784,0.017035246,-0.23925114,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:43,4.8548427,-2.6868927,-8.335413,0.002796237,-0.001198387,-0.001997312,-43.912502,-41.287502,-63.61875,0,0,-0.059622288,-0.06190753,-0.058728218,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:43,4.7925935,-2.878429,-7.5495167,-0.010519176,0.00159785,-0.005991936,-43.800003,-40.987503,-64.293755,0,0,0.011543751,-0.11121726,-0.04315567,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:43,4.547786,-2.7539306,-7.9182234,0.014913263,-0.007722939,0.013981183,-43.631252,-41.11875,-62.60625,0,0,-0.19640875,0.04069209,0.32563114,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:43,4.212598,-3.6164417,-7.8942814,0.008921326,0.019839965,-0.001198387,-42.3375,-41.2125,-64.725006,0,0,0.12013483,0.04466319,-0.17682362,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:44,4.2700586,-1.8243817,-7.4202294,0.030492295,-0.007856093,0.004394086,-40.631252,-38.025,-59.9625,0,0,0.5256796,0.18901253,-0.18281078,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:44,5.228338,-2.959832,-8.718486,-0.028228676,0.024899822,-0.004527241,-38.943752,-43.0125,-61.218754,0,0,-0.30759478,-0.32212615,-0.009531975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:44,4.744709,-2.7156234,-8.412027,-0.02223674,-0.00386147,0.021437814,-38.006252,-37.5,-61.893753,0,0,-0.12302017,-0.3121071,-0.087693214,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:45,4.797382,-3.645172,-9.029732,-0.014780108,-0.008788172,-0.025698747,-35.456253,-39.318752,-63.131252,0,0,-0.13211584,0.5452225,0.5378003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:44,4.56694,-2.4522612,-8.052299,0.025698747,-0.017842652,-0.005193011,-40.10625,-42.881252,-64.21875,0,0,-0.011931419,0.020458937,0.2319746,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:44,4.3179426,-3.2333694,-8.033145,-0.02197043,0.004926703,-0.017043728,-40.893753,-40.575,-59.100002,0,0,0.07166767,0.18586254,-0.03332615,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:45,4.0162735,-1.5610195,-7.425018,0.035419,-0.021704122,0.014780108,-32.925003,-40.537502,-62.79375,0,0,0.22272491,0.2772162,0.09562969,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:45,4.423288,-2.9406781,-7.8128786,-0.026497671,0.012649642,0.014114338,-32.268753,-39.581253,-60.525,0,0,0.21325731,-0.7292497,-0.672843,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:45,4.629189,-3.83192,-8.593987,0.00838871,-0.014114338,-0.0290276,-33.75,-36.525,-58.85625,0,0,-0.14790869,0.75365424,0.6356392,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:45,4.590882,-1.3072342,-8.128913,0.035285845,0.001464695,0.009453943,-34.40625,-33.862503,-60.506252,0,0,-0.1008029,0.109597206,0.41003752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:46,4.547786,-3.2573113,-8.579621,0.003595162,-0.007989247,-0.038614698,-33.15,-37.18125,-60.562504,0,0,0.2615571,0.71560955,0.25153065,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:46,4.8309007,-1.9207484,-7.7027454,0.047669176,0.002663082,0.030492295,-35.0625,-37.40625,-57.35625,0,0,-0.019779205,0.1701212,0.13329744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:46,4.298789,-2.782661,-8.258201,-0.06231613,0.02130466,0.010785485,-32.925003,-35.4,-61.3875,0,0,0.08488178,-0.7905984,-0.8132515,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:46,4.509479,-2.7299886,-8.100183,-0.0548595,0.024766669,0.002796237,-38.831253,-35.643753,-54.54375,0,0,-0.05456972,-0.6434481,-0.45010757,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:46,4.7734394,-2.9311013,-9.211691,0.00838871,-0.015845342,-0.034753226,-42.84375,-33.15,-54.468754,0,0,0.08808565,0.55199146,0.2887745,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:47,4.2700586,-3.0897174,-7.635708,-0.028761292,0.02290251,-0.001198387,-45.206253,-34.21875,-57.843754,0,0,0.18875837,-0.41029096,-0.41487694,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:18:47,4.4903255,-2.5480292,-7.4872675,-0.002130466,-0.003994624,-0.005725627,-43.85625,-42.300003,-63.3375,0,0,0.12648869,0.09709287,-0.13212681,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:05,2.1571758,-2.926313,-8.857349,0.007589785,-0.003062545,0.004394086,-8.512501,-29.56875,-73.425,0,0,-0.024410486,-0.004781723,0.023296356,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:05,2.3774424,-2.9071593,-9.1590185,0.00159785,-0.000266308,-0.000133154,-7.1062503,-28.10625,-72.731255,0,0,-0.015310764,-0.04003048,0.034778595,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:06,2.2242134,-2.9939492,-9.197326,0.001464695,-0.006258244,0.003595162,-2.23125,-22.25625,-70.21875,0,0,-0.001278639,0.026895761,0.061314583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:06,2.348712,-2.9987376,-9.1350765,-0.006258244,-0.001331541,-0.004660395,-5.83125,-26.456251,-72.15,0,0,-0.029149294,0.026287317,0.06522846,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:06,2.2481554,-2.8449101,-8.862138,-0.001731004,0.001065233,0,-4.275,-24.7875,-71.418755,0,0,0.025714874,0.033558607,-0.019802094,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:06,2.267309,-3.0131028,-8.991425,-0.001065233,0.001065233,0.00159785,-3.3000002,-23.23125,-70.8,0,0,0.034030914,-0.019218683,-0.053702354,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:06,2.1906946,-2.8736405,-8.809465,0.004660395,0,0.004127778,-1.8375001,-21.54375,-69.693756,0,0,-0.001929283,-0.04876113,-0.008249283,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:07,2.2816741,-2.8832173,-9.249998,-0.005858782,-0.001198387,0.001731004,-1.6125001,-22.143751,-68.71875,0,0,0.004841089,0.042407274,0.11348724,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:07,2.348712,-2.8927941,-8.943541,0.000798925,0.001331541,0,-1.5187501,-21.46875,-69.168755,0,0,-0.041362286,-0.034444094,-0.09035015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:07,2.2529438,-2.8975825,-8.804677,0.009187635,-0.006524552,0.003328853,-5.15625,-24.843752,-69.262505,0,0,-0.01447773,-0.067239285,-0.06802273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:08,2.1523874,-2.959832,-8.785523,0.005725627,-0.00226362,0.001464695,-6.58125,-26.025002,-69.693756,0,0,0.031069756,-0.005674362,-0.011015892,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:08,2.1571758,-2.8736405,-8.948329,-0.003062545,0.001331541,-0.003062545,-9.375,-28.35,-71.025,0,0,-0.058583498,-0.014692068,0.06114006,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:08,2.2816741,-2.9311013,-8.933964,0.000399462,-0.000266308,-0.001731004,-9.9375,-28.85625,-71.3625,0,0,0.014813185,-0.045712233,-0.11344147,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:09,2.1284454,-2.902371,-9.00579,-0.000399462,0.000532617,-0.001331541,-9.76875,-26.831251,-71.193756,0,0,-0.07239127,-0.04957056,-0.044873238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:09,2.2146366,-2.9406781,-8.977059,-0.004260932,-0.002396774,-0.001997312,-8.85,-25.687502,-71.08125,0,0,-0.016999722,0.003271341,0.03953266,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:09,2.171541,-2.9406781,-9.163807,-0.001065233,0.002130466,0.000399462,-6.3750005,-23.175001,-69.9375,0,0,0.006523371,0.011705399,-0.05723667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:10,2.1859062,-2.9311013,-9.00579,0.001065233,-0.000266308,0.001464695,-5.025,-21.9375,-69.318756,0,0,-0.004275084,-0.006888628,-0.00346756,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:10,2.1859062,-2.9891608,-8.972271,-0.000133154,0.000133154,0.000665771,-4.1062503,-21.16875,-68.756256,0,0,0.00346899,0.00643301,-0.02335453,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:10,2.0709844,-2.9646204,-9.068039,-0.00159785,0.001065233,0.000133154,-6.15,-34.800003,-79.125,0,0,-0.05757165,-0.013189793,0.025813103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:57,2.348712,-2.9502552,-8.929175,-0.001065233,0.001731004,0.001331541,-5.4375,-26.343752,-69.731255,0,0,0.007487059,0.010510683,0.028794289,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:09,2.2481554,-2.9406781,-8.953117,-0.004926703,0.00159785,-0.000665771,-7.6875005,-24.431252,-70.668755,0,0,0.015393257,0.021925688,0.029052734,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:09,2.099715,-2.9694088,-8.981848,0.005059857,-0.003195699,0.004926703,-10.25625,-27.806252,-71.287506,0,0,-0.02001834,0.017469883,0.027495384,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:57,2.3343468,-2.9646204,-9.063251,0.000266308,0,0.001464695,-6.3,-26.23125,-69.825005,0,0,0.010230541,0.01174593,0.047442436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:53,2.2960393,-2.9987376,-9.03452,-0.000266308,0.000266308,0.000399462,-5.0625,-23.85,-68.756256,0,0,0.030091047,0.050400496,-0.021894455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:57,2.2625206,-2.9694088,-8.905233,-0.000266308,0.00226362,0.000133154,-4.89375,-26.41875,-69.412506,0,0,0.006119967,-0.011757851,-0.08682442,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:58,2.3439236,-3.0466216,-8.929175,-0.001464695,0.00159785,-0.00159785,-4.4812503,-27.000002,-69.525,0,0,-0.005862951,0.008736372,0.031653404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:57,2.2720973,-3.0131028,-9.048885,-0.000665771,0.001864158,-0.000932079,-4.6125,-26.718752,-69.39375,0,0,-0.004831076,0.029176474,0.010769844,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:58,2.3199813,-2.959832,-8.862138,0.002396774,0.000798925,0.001198387,-5.25,-26.587502,-70.537506,0,0,0.011478901,-0.012762308,-0.023674965,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:58,2.3678656,-3.0131028,-9.039309,0.000532617,0.000399462,0.000133154,-4.9125004,-27.075,-69.9375,0,0,0.002616167,-0.01822424,0.005253792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:58,2.2864625,-3.0226796,-8.752005,0.003595162,0.000532617,0.00159785,-6.0750003,-26.212502,-71.006256,0,0,0.016281843,-0.002450705,-0.06244564,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:58,2.4061728,-3.0945058,-8.948329,0.00386147,0.001198387,0.00159785,-6.76875,-25.556252,-71.7375,0,0,-0.007700682,0.026457071,0.03770733,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:59,2.3582888,-3.0131028,-9.001001,0.002929391,-0.000932079,0.000665771,-7.4812503,-24.656252,-72.20625,0,0,-0.016378164,0.002958298,0.026421547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:59,2.3391352,-3.0370448,-8.881291,0.000399462,0.000532617,0.000665771,-8.0625,-23.98125,-72.9375,0,0,0.014967918,-0.007833719,0.005694389,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:59,2.4492683,-3.0226796,-9.077616,-0.002130466,0.002663082,-0.000932079,-9.056251,-23.0625,-73.8375,0,0,-0.021694422,-0.013219595,0.041653633,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:59,2.372654,-3.0226796,-8.890868,-0.002130466,0.001198387,-0.000532617,-8.56875,-23.306252,-73.51875,0,0,0.00340867,-0.007663012,-0.02488041,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:22:59,2.3199813,-3.0370448,-9.010578,-0.002929391,0.002130466,-0.000133154,-9.431251,-22.85625,-73.70625,0,0,-0.01806426,0.001184464,0.03812313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:00,2.3391352,-3.0131028,-9.03452,-0.002130466,-0.001065233,0.000266308,-9.675,-23.306252,-73.162506,0,0,0.033628702,0.0175004,-0.02036953,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:00,2.3918076,-3.0418332,-9.001001,0.004127778,-0.002130466,0.002929391,-9.618751,-23.75625,-72.600006,0,0,0.027798891,0.006583452,-0.08153343,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:00,2.3343468,-3.0897174,-8.986636,0.004527241,-0.002929391,0.002529929,-9.75,-24.468752,-71.793755,0,0,-0.003760099,0.009492159,0.008704186,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:00,2.2577322,-3.0370448,-9.029732,0.000932079,0.000665771,0.00159785,-9.731251,-25.5375,-71.137505,0,0,-0.028054714,0.009166956,0.0659914,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:00,2.2816741,-2.9646204,-8.929175,-0.00226362,0.000932079,0.000532617,-9.31875,-26.56875,-70.162506,0,0,0.007593632,-0.024508715,-0.014638901,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:01,2.219425,-3.0418332,-8.88608,-0.00226362,-0.00159785,0.000798925,-9.0375,-27.45,-69.39375,0,0,-0.004054308,0.001312256,0.010471344,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:01,2.3199813,-3.0609868,-9.082404,-0.002529929,-0.001731004,-0.000266308,-8.475,-28.10625,-68.756256,0,0,-0.014124155,0.003735066,0.0351696,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:01,2.3295584,-2.9311013,-8.996213,-0.004527241,0.000399462,-0.001065233,-7.6875005,-28.968752,-68.26875,0,0,-0.01661849,-0.001155138,0.045985222,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:01,2.2960393,-2.9167361,-8.799889,-0.003728316,0.000665771,-0.001731004,-6.7875004,-29.38125,-68.475006,0,0,0.014082193,-0.02165699,-0.036803246,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:01,2.348712,-3.0226796,-9.063251,-0.002663082,-0.001065233,0.000399462,-5.83125,-29.643751,-68.756256,0,0,0.013814211,-0.00148654,-0.070837975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:02,2.348712,-2.9502552,-9.020155,-0.003062545,-0.001731004,0.001997312,-4.8562503,-29.625002,-69.412506,0,0,0.02197361,0.049681425,0.046214104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:02,2.2864625,-2.9939492,-8.977059,-0.001731004,-0.001198387,0.001331541,-4.0687504,-29.38125,-70.275,0,0,0.005697012,0.00195384,-0.01262188,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:02,2.2577322,-3.0322564,-8.962694,-0.000133154,-0.001864158,0.000532617,-3.91875,-28.612501,-71.512505,0,0,-0.011502743,-0.018417597,-0.029345512,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:02,2.3391352,-2.959832,-8.895657,0,-0.00226362,0.000798925,-3.4875002,-27.937502,-72.99375,0,0,-0.015713453,0.014258146,0.039704323,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:02,2.3008277,-3.0083144,-9.072827,-0.000798925,-0.000665771,0.002396774,-2.90625,-27.16875,-74.325005,0,0,-0.00504756,-0.010720968,0.022036552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:03,2.3008277,-2.9646204,-8.957906,-0.003728316,-0.000932079,0.001065233,-2.15625,-27.187502,-75.46875,0,0,-0.004839182,0.005067587,0.053351402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:03,2.315193,-2.9167361,-8.986636,-0.002396774,0,0.001331541,-3.075,-29.1,-76.350006,0,0,-0.00800395,-0.033940792,-0.039175987,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:03,2.3822308,-2.9311013,-8.929175,-0.000266308,0.000133154,0.001198387,-5.11875,-30.243752,-77.9625,0,0,0.02789402,0.007549763,-0.04845524,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:03,2.3008277,-2.9741971,-8.838196,0.002796237,-0.002130466,0.001464695,-6.3187504,-30.91875,-78.9,0,0,0.009593725,0.029438734,-0.0177145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:03,2.3199813,-3.0370448,-8.991425,0.005459319,-0.003062545,0.00159785,-7.3125005,-31.593752,-79.668755,0,0,0.013368607,0.006631613,-0.016536713,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:04,2.3391352,-2.9987376,-8.977059,0.005459319,-0.002396774,0.001997312,-7.8562503,-32.268753,-79.78125,0,0,0.00130105,0.002831698,0.004038811,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:04,2.2242134,-3.0131028,-8.895657,0.003994624,0.000665771,0.00159785,-8.587501,-32.756252,-79.03125,0,0,-0.008471727,-0.006560326,0.004998207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:04,2.3391352,-3.0178912,-9.03452,0.001198387,0.001731004,0.00159785,-8.775001,-33.487503,-77.850006,0,0,-0.020554543,-0.018337727,0.011198998,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:04,2.3295584,-2.959832,-9.163807,-0.002929391,0.004260932,0.000133154,-10.6125,-34.631252,-77.30625,0,0,-0.022247314,0.012667894,0.06173992,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:04,2.291251,-3.0466216,-9.120711,-0.001331541,0.001997312,-0.000532617,-11.0625,-33.1875,-76.668755,0,0,0.004742146,-0.030560255,-0.03332615,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:05,2.3774424,-3.0466216,-9.063251,0.003195699,0.000932079,0.001198387,-9.95625,-32.175003,-75.506256,0,0,0.019174099,0.007362604,-0.03389454,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:05,2.3774424,-3.027468,-8.852561,0.01065233,-0.001464695,0.004394086,-9.168751,-32.081253,-74.662506,0,0,0.025233984,0.006206989,-0.0707674,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:05,2.1523874,-3.0897174,-8.900445,0.008655018,-0.001065233,0.003195699,-8.38125,-31.800001,-73.96875,0,0,0.005101204,-0.000571966,-0.023171425,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:05,2.1619642,-3.0992942,-9.024943,0.002529929,-0.00226362,0.001198387,-7.5750003,-31.29375,-73.725006,0,0,-0.015000343,0.03302431,0.095051765,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:05,2.2050598,-3.0705638,-9.087193,0.000266308,0.001464695,0.002130466,-5.7375,-31.706251,-73.950005,0,0,-0.036851168,0.005117893,0.04870987,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:06,2.1906946,-3.0561984,-8.747216,0.002929391,-0.000266308,0.000133154,-6.675,-32.8125,-75.600006,0,0,-0.033306837,-0.010993481,-0.0317955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:06,2.1428106,-3.1615434,-8.972271,0.000266308,0.002796237,-0.000798925,-6.15,-31.81875,-77.30625,0,0,-0.04943824,-0.016444445,-0.067892075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:06,2.2146366,-3.027468,-8.986636,-0.000665771,0.001464695,-0.001065233,-5.7000003,-31.2,-79.106255,0,0,-0.01402688,0.009964943,0.013731957,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:06,2.1811178,-2.9987376,-8.957906,-0.001464695,-0.000266308,-0.000133154,-5.15625,-30.69375,-80.3625,0,0,-0.025099516,0.000200987,0.0408535,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:06,2.1380222,-3.0178912,-9.010578,0.001198387,-0.001731004,0.001331541,-4.8562503,-30.16875,-81.9,0,0,-0.014242888,0.022429228,-0.029696465,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20:23:07,2.2002714,-2.9502552,-8.900445,-0.000266308,-0.000665771,0.000932079,-4.65,-29.75625,-83.175,0,0,-0.003862381,0.035811663,-0.038514137,0,0,0,0,0,0,0,0,0,0,0,0,0,1
